"","cu70","Ac62","Ac50","Ac41","Ac7","Ac31","cu12","cu80","cu76","cu19","Ap20","Ap14","Ap24","Ap5","Ap19","Ap22"
"Tau1.4.0","1066.9520029018","1416.70081217153","1099.93047352126","1403.80714514404","1414.68284894029","1418.9017221482","1352.97452988796","1199.48834211749","1449.61939466139","1122.20877027619","899.671435379817","1129.79766930209","1392.95757570838","1297.0350057077","957.618989789731","1385.88879622105"
"Tau2.4.0","694356.911840275","672572.82685537","614670.401300927","564808.113007482","638156.439922382","725409.321157883","555716.307717179","711103.431906203","706727.117863928","649058.697611507","1554918.21439275","766921.900958546","808872.367775721","805699.97320403","1328775.06303143","987385.216539027"
"NPQ.4.0","0.287489755487743","0.0553468287028318","0.309000760782843","0.1299045126384","0.113150973827024","0.0374460658580679","0.15587803520342","0.0877359795208873","0.0328753948022771","0.0657417802742469","0.222098356493424","0.306146370577264","0.255821110728618","0.34597651653665","0.20837532525439","0.273105842863252"
"qP.4.0","0.743355419931127","0.592759173768826","0.793676065974817","0.489206245430401","0.603476830911598","0.574684315645303","0.68758321590023","0.607754254195835","0.525147153911099","0.628778354680039","0.685474669947032","0.847161754319282","0.788606239160987","0.840467385473508","0.824856583598314","0.745051711994375"
"ABQ.4.0","0.0122858979519209","0.0772294590786159","0.00620998463248634","0.0906054315727828","0.0316644482085262","0.140495880199253","0.0334913899103316","0.0770176074421045","0.151539487205611","0.11600890341713","0.00328398192416102","0","0.0910945369566487","0","0.196317600476169","0.0409117365940334"
"Quant.5.0","0.309151526626757","0.269519352934631","0.34782225076682","0.316480066033166","0.277827773728325","0.274332799213459","0.306480699157916","0.291127156804395","0.238494570352338","0.29144862838574","0.24707859309846","0.300817043044693","0.271699383059421","0.279486891964866","0.314714301109095","0.266454437918653"
"Sigma.5.0","9.00015481268536","6.9227280280754","7.46469447639897","6.41853369616627","6.80134093369765","6.49395898441295","6.01791799670185","5.05787112126135","5.93413151412488","6.45811021722278","6.87279981171374","5.9364379640275","6.74037654433243","6.82820233516138","6.18467790901162","6.48372575772165"
"Connect.5.0","0.223314653072149","0.0310379680810546","0.1929390182473","0","0","0.0285935330307042","0.0179976971784311","0","0.055418683031542","0.0802756086899253","0.0835623245196103","0.132826724317211","0.147739754846654","0.153592407137048","0.0805280518217665","0.0725374991440853"
"Tau1.5.0","1105.83935105169","1372.40105415888","1075.77723597536","1394.31870745503","1438.65128454504","1402.3455295368","1364.26076513328","1309.77194885073","1356.46735149968","1197.65970807853","888.377469309288","1127.21742954125","1423.01315623156","1341.1924319196","919.422790126589","1407.36123582848"
"Tau2.5.0","664311.435068831","661205.071761478","587303.380579176","555500.73541951","626025.719906765","728301.657302852","554295.304313738","731005.94691017","665951.695454345","610672.312962747","1389205.10849273","712412.811158743","789509.340746521","797533.763372211","1235449.20225593","1000555.09231767"
"NPQ.5.0","0.277633011663779","0.0723164316882808","0.311114639432403","0.130470799082666","0.103947755461429","0.0612292490240516","0.16414381796719","0.0941886492140097","0.0603487473711452","0.0663727435336428","0.21489808257807","0.291605929318281","0.253122100234405","0.335549563786689","0.198155668609899","0.267300180999744"
"qP.5.0","0.740857897712246","0.610395108013557","0.79856075996725","0.490809252782563","0.595985857600122","0.596232926843098","0.691852434307313","0.604510918869707","0.56528480943617","0.628031142680552","0.689681217953798","0.840501852510491","0.775936535927389","0.833847322822269","0.83302667262991","0.741542080238189"
"ABQ.5.0","0.0157130484878455","0.0997664581722514","0.0064884391182104","0.124119167615835","0.110683340099889","0.154422702378956","0.0762097817647391","0.116492381995065","0.127560959514638","0.137873667122706","0","0.0251240499135222","0.07470654155782","0.0350097455250751","0.150662199098311","0.0588499751159979"
"Quant.6.0","0.308711177538407","0.266925442931584","0.342477724284641","0.316440317331042","0.276031591225637","0.279992712399201","0.307797850280453","0.296239418917971","0.24530523586474","0.299294177193521","0.246314170881649","0.29797731274002","0.274167323844864","0.284275355100482","0.310765029726231","0.273425364861596"
"Sigma.6.0","8.74256825426039","6.45381965271028","7.37299398652988","6.42609792271027","6.50850363018547","6.0711933671887","5.64102098185078","5.01218385164312","5.53680811959102","6.15686552927376","6.79778945757064","5.73707728947103","6.85968347103453","6.38466963718829","6.25798253371653","6.62656987889473"
"Connect.6.0","0.222655243773007","0","0.200344268651476","0.0184940436731141","0","0","0","0.0034145580400073","0","0.054012800212893","0.0498541669805197","0.136978219645204","0.14382953525591","0.0709792139965865","0.0978199141016094","0.101484525006336"
"Tau1.6.0","1116.40076209543","1397.67022543932","1067.2210916361","1406.90122149292","1516.45099061676","1356.03153594653","1433.05243338908","1387.42843627453","1479.27291072826","1260.82689255824","864.315533231841","1247.15942032668","1492.94254338884","1385.18435519657","851.607113054352","1464.2612679558"
"Tau2.6.0","627994.175270045","622763.613687248","548477.954229255","521377.211614939","609446.576515138","646291.022713421","517364.914949685","679184.664580521","645980.743957375","570625.085377939","1309206.99019156","696025.390880896","755104.90093098","753881.728546946","999873.374339919","1018536.71199701"
"NPQ.6.0","0.273268371152099","0.0612765570535907","0.312941382514315","0.136656809702934","0.109270236842142","0.063124534493109","0.143076406582918","0.0886724942647692","0.0579034278798454","0.0580057295028525","0.209237404081861","0.285634079646712","0.253950654329978","0.323445621943167","0.20928527742336","0.264490226067896"
"qP.6.0","0.737310044152005","0.592146454363177","0.793192449087072","0.494850778962748","0.598604664097988","0.608570278803763","0.675034143660395","0.606937026657663","0.57486792225808","0.632075304682501","0.683272869100131","0.831846510197996","0.780294403779189","0.831464699028597","0.836915238140101","0.748983597357239"
"ABQ.6.0","0.043883573730952","0.160743438032746","0.0186932918568599","0.123086944158683","0.148973597152483","0.209470941672985","0.134065966543646","0.124473022423775","0.185975647538389","0.178088369161646","0.0109140897739013","0.0578628620085543","0.0583285368427687","0.0976916506703006","0.140595322591765","0.0381153306815889"
"Quant.7.0","0.30807069666035","0.278549810830331","0.350058481103696","0.320727615440748","0.284035446953056","0.280565128954861","0.316898036643261","0.298725903949837","0.246695496208588","0.302154650779673","0.259158460773885","0.311329859560697","0.283459748987178","0.299280539143896","0.317092520553914","0.272488559202651"
"Sigma.7.0","8.5848505516112","6.4893697152644","7.21428390318083","6.38737622538548","6.44282489418526","6.14278994293268","5.48309142229605","4.91155452771151","5.44608162898601","5.99177967161103","6.65287940306701","5.52940505970366","6.44334553793428","6.05093324778001","5.86134114334189","6.86567920190978"
"Connect.7.0","0.195109380883864","0","0.157705244662005","0.041659020377136","0","0.0132092423210804","0","0.0034145580400073","0","0.0135821937711371","0.0494462159054208","0.110834975747957","0.067380028141978","0","0.0172918622798429","0.174831098970925"
"Tau1.7.0","1103.71171197247","1551.80077525701","1112.36270220313","1472.00722345087","1631.23857934927","1416.61172267223","1611.60311708458","1461.96585544678","1754.10010615693","1375.00817983057","858.297068019559","1303.94016986695","1554.46607538835","1419.71787932376","849.04654551043","1490.50435501919"
"Tau2.7.0","567978.540316175","565173.532498593","516725.408263395","488093.76535526","582697.413568157","599010.340090783","487539.0171443","602641.750874644","662896.07352071","516756.510003622","1229620.79509631","688123.216081592","726015.132056257","717901.234484299","963766.727545643","1019239.50158231"
"NPQ.7.0","0.248971426672218","0.0360900975094312","0.292115969849268","0.117545481264341","0.0773875290915642","0.0431725089231152","0.108400999772683","0.0660650841859593","0.0394559665244276","0.0218066445845623","0.198533261566601","0.249700677432252","0.226890601704434","0.278527086737547","0.187194090590319","0.258726713537274"
"qP.7.0","0.719445519942355","0.581477299674933","0.789689456125567","0.486846344551681","0.578122937558013","0.585179887352425","0.65666376374491","0.587408073993087","0.552156726606019","0.59340109559239","0.692613836383016","0.822654181648132","0.770673746098446","0.818312199172771","0.82664795412673","0.743040960526984"
"ABQ.7.0","0.0611321077807523","0.156120497683868","0.0398167689307487","0.128370953574171","0.157561491024524","0.200148363692153","0.158309198566219","0.142050926675732","0.199314302440395","0.200126528977673","0.0319986635245664","0.0919665894504729","0.115481837324612","0.144856679990574","0.195065827152158","0.00340723942131338"
"Quant.8.0","0.314524684597391","0.288165456694787","0.358065788035074","0.325352384787831","0.289129845480498","0.282140596486518","0.316772228507589","0.299978423189121","0.248110108391662","0.302955380166693","0.258043083580814","0.316768696611268","0.293517160313213","0.298256705829628","0.319016043149643","0.273762401219205"
"Sigma.8.0","8.2443777705978","6.19659989090832","6.94523868646796","6.28202853593567","6.36935419337816","6.08732592567466","5.61504848354391","4.71080286820535","5.43651253898238","5.87286013327577","6.79099595860842","5.37488801944379","6.26470640639935","6.31701559281232","5.99372206376004","6.74076356300044"
"Connect.8.0","0.15705350713186","0","0.155356056420231","0.0503857283308566","0","0.0132092423210804","0.0125928204979971","0","0","0.0135821937711371","0.148300221596998","0.0393032859681597","0.0194710892217648","0.0579382531843995","0.0434923012276738","0.147797765326428"
"Tau1.8.0","1110.66680005316","1730.83884650008","1146.34586415662","1504.44306032982","1724.23572717182","1504.96145988875","1828.54787162662","1533.44161287985","1936.25858774069","1561.65224870253","882.103989538373","1307.24245099326","1540.03881472013","1418.29351230102","903.895107116766","1472.68687159147"
"Tau2.8.0","525160.647311078","517046.302918625","495010.15456452","472874.886921868","568971.658324019","590647.111765032","486008.42257874","581169.216753547","678318.192477044","504776.360191723","1194154.05989562","699913.474861166","700683.766505213","705377.96861297","970264.232356517","971187.846493347"
"NPQ.8.0","0.231961593517434","0.0152580270323651","0.275879006472541","0.106445478629426","0.0692491482536059","0.045516808160622","0.0916662607974447","0.0509335933353934","0.0382434353138325","0.0131329842882457","0.186247904360366","0.24671671616379","0.209530764558724","0.274413018306294","0.181499904255976","0.255616216060937"
"qP.8.0","0.715557388775945","0.572254530273035","0.789490228291888","0.484465414411436","0.577617071087541","0.590937157252978","0.640298279256461","0.573195135505082","0.553191962773301","0.583936999524571","0.679297853222404","0.828231434072016","0.770549298276759","0.813653906432696","0.824421126461487","0.742306273437729"
"ABQ.8.0","0.0983673468039963","0.194192369762547","0.0756252717501609","0.14274682605423","0.167168231648063","0.207370323969515","0.138052916829802","0.17711817458469","0.200721154931145","0.216001709493953","0.011902551412293","0.117341224432035","0.140004743240016","0.107252804586676","0.176886041319583","0.0215394617053776"
"Quant.9.0","0.319353177611094","0.280962406017499","0.355388476350582","0.325179396349648","0.290879432276714","0.287434229459028","0.314523457207499","0.301006193339791","0.251441841546444","0.310009021302627","0.250598013375607","0.313035970251092","0.296240709283048","0.297685935970609","0.313346097649065","0.276418386057185"
"Sigma.9.0","7.02134800914838","5.63176362737962","5.8640711471911","5.60081876259271","5.64171632097267","5.30961240982934","6.02125078696653","4.34097453692046","5.6254322904303","5.95451848005212","5.71079221123138","4.49337547516557","5.28345452655994","5.03477753238518","6.42905762042997","5.47957552006502"
"Connect.9.0","0.278953846116434","0.162898632210955","0.240290492613812","0.134612080611988","0.146150651216468","0.107084171574194","0.121046191088084","0.0343916751723609","0.155923392621821","0.135676117145882","0.289880644019761","0.293396364242179","0.242579923740821","0.311110390592105","0.34808241487677","0.191964214989706"
"Tau1.9.0","1140.00024310676","1484.98549035038","1176.97449186607","1469.159079974","1662.70958298771","1446.75820217537","1730.94683142589","1391.19163183091","1803.66564359073","1397.8017892245","1261.47898507001","1851.3017152897","2452.65755663355","2169.52677736358","2214.79891484124","1810.80204139462"
"Tau2.9.0","1589475.3899369","1481857.5847997","1289041.05847865","1978537.74423825","1930895.75212379","2883188.56055749","2114086.52767586","1965901.21942121","2526093.14295264","1749016.86573682","3420537.06023821","2014141.15730385","2830137.20508034","3592912.99032925","38741364.3794385","2360704.6840193"
"NPQ.9.0","0.214483700253707","0","0.263669787833439","0.104792224134703","0.0680444981829511","0.0348640600122415","0.0994580151784267","0.0490649128382192","0.0279274925166678","0","0.194543931095379","0.244404495395889","0.21873770438588","0.28342232153639","0.188285376061314","0.252331396095082"
"qP.9.0","0.709053914969344","0.537978220818019","0.778399832339756","0.483138326584244","0.579147858824072","0.587255410765358","0.644388552778408","0.572840130998801","0.545115767741056","0.580227450670551","0.675872208139116","0.820868772761755","0.782864796809684","0.819847634643637","0.821540369043172","0.743369236741321"
"ABQ.9.0","0.232121961092293","0.267643839762092","0.219522982891295","0.235705531507507","0.262311305434936","0.308636268923938","0.0756981764142463","0.241719691746868","0.172946076760122","0.20510071699194","0.169073395459865","0.262102339485169","0.274707298731955","0.288464076821153","0.11710169202993","0.204608148189917"
"Quant.10.0","0.0919297547402712","0.102520549054184","0.102393735789719","0.094927513530811","0.0937556340764855","0.0942225738507447","0.0814534869773223","0.0951875035585886","0.085809064882272","0.116116691646668","0.0540454906173938","0.0519911861889253","0.0465765341210371","0.041595000383381","0.00324882162235227","0.0425938666836221"
"Sigma.10.0","6.53650187329674","5.17262271240461","5.13638189628946","5.2154359727326","5.3417675354782","4.74171316070455","5.64166774951292","3.91094059929984","5.45140271485005","5.7358646538337","4.81166488825061","4.18611484931351","4.65763033707569","4.16360318968434","7.28176457287753","4.61216657424735"
"Connect.10.0","0.374350959654329","0.162898632210955","0.245796344852959","0.157003385109221","0.300328761778526","0.166015026439624","0.126456167799595","0.0884867934199899","0.155923392621821","0.180954036465831","0.271303082977756","0.473138330767234","0.254231541166831","0.48996932363506","0.364178067954568","0.220061154983899"
"Tau1.10.0","1109.22071957716","1193.82281514269","1144.12557548896","1323.7244687094","1441.68087660296","1263.59316978387","1666.02483842291","1144.95974660581","1362.21687983985","1099.51838864375","1370.1671781173","2030.78551723537","2770.74389406237","2508.97087314548","3133.42966108385","2082.90155615244"
"Tau2.10.0","2570106.34929881","2964663.74799377","2195815.96314878","3128183.14192915","2973832.81359298","3808996.59407348","3997548.95908803","3057381.35159499","3683049.16377283","2782665.43190383","4628525.759045","3153824.73898222","4634000.68547345","6128611.39974307","41954855.4754605","4833110.31507045"
"NPQ.10.0","0","0.0109433617651039","0","0","0","0","0","0","0.123967558608607","0.0163224318550425","0","0","0","0","2.88539987239526e-05","0"
"qP.10.0","0.148292258414142","0.214905437792568","0.16269649568987","0.117843169116904","0.161574850454643","0.177667214883772","0.139397582662092","0.163402789872044","0.374348250738768","0.243898273516712","0.0980229255016344","0.0952722759793538","0.0862929180254694","0.0753159263767855","0.00637849653050677","0.0749929985250913"
"ABQ.10.0","0.285146351776909","0.327350656267044","0.316374593601684","0.288295330789985","0.301531431974309","0.382582333804939","0.133966683429438","0.316837908636847","0.198531993683922","0.234289940313734","0.299897418800154","0.312560374483058","0.360618082032564","0.411582096673305","0","0.330517537551223"
"Quant.11.0","0.10666339541938","0.117487883648221","0.11580723276369","0.106238337862527","0.102716752596982","0.110172229833811","0.0960204206564072","0.108707364971523","0.0957906950471011","0.117386734357749","0.0714106602528614","0.0688088697818356","0.0607989637487682","0.0560262391335174","0.0327623794648052","0.0587025993183152"
"Sigma.11.0","6.797126601221","4.93478332144366","5.44168801302376","5.32671095282332","5.3279221860999","4.82192424941985","5.02147905598215","3.89298224672828","5.67778127605937","5.58028903210995","5.56405933576771","4.65875263244659","5.43258585508243","4.84265438498131","6.394197113701","5.63312573755204"
"Connect.11.0","0.351476039440809","0","0.214216802560744","0.0878595810631611","0.154178110562058","0.198962976627438","0.125177166114844","0.090690790809565","0.088320200280175","0.229704914402948","0.26373573734784","0.331418874277428","0.0311227066477746","0.481358244530615","0.112353272886891","0.204291364104045"
"Tau1.11.0","1050.59833986582","1257.79651442904","1098.12676744691","1328.74137878068","1432.28759637671","1217.28465353467","1493.57709391998","1046.88573254101","1114.06270848052","1077.86951762114","1008.79978124391","1675.32786196375","2013.80779625115","1790.79393969196","2230.29516907965","1869.98172325651"
"Tau2.11.0","2506747.27438093","3108257.74418494","2420352.06323602","3082043.74379822","3026084.72019779","3013849.86967042","3638497.19319564","2934260.84268584","3391728.90793922","2793639.02694847","3397224.24406395","3469856.07245646","4172825.8528884","4639226.23017109","5195084.00036465","5485817.72421532"
"NPQ.11.0","0.0803838717417704","0.116459944576008","0.0720139192759273","0.0489750619089928","0.048011522496549","0.109006506849618","0.0606264285371497","0.117930511324364","0.295618353508123","0.145030474409841","0.153221399378165","0.0706769639579119","0.0506064848493139","0.0456217078702519","0","0.103273793414189"
"qP.11.0","0.279277310131177","0.401229034272209","0.278386958487024","0.183686126562645","0.247859208730422","0.372663326196109","0.252757924721665","0.348014398828481","0.605935313173916","0.428942625641122","0.353286663129899","0.23873080260782","0.196460091158327","0.176023118237979","0.0637588271883969","0.258489003393838"
"ABQ.11.0","0.256643562183147","0.358279359004258","0.275739955768552","0.273110613096036","0.303341795545888","0.372138061551616","0.2291697501475","0.319974869014723","0.165249702204908","0.255058529843858","0.190423191683171","0.234944266865886","0.254235112671863","0.31561572754906","0.121889062780534","0.182319452398496"
"Quant.12.0","0.112424051460759","0.123193956079797","0.121566877602878","0.105288813089749","0.112523264752586","0.110614610854571","0.0966340265681592","0.112579767653048","0.0944488453085976","0.115232309987331","0.0986892553891358","0.0931390482831087","0.0743706934899587","0.0763401547429958","0.0918325803113022","0.0773720628149411"
"Sigma.12.0","6.23549593620852","5.29004434655958","5.18762111357071","5.47784669413591","4.97976197729081","5.00373664113613","5.21201267777664","3.92606952169299","6.22957829122964","5.62951515607596","5.22831458482208","4.82054139331522","5.71236951340036","5.11431865550706","5.22593288633094","5.8243201978641"
"Connect.12.0","0.182421168352572","0.100756233845916","0.223452165769844","0.109464250522527","0.0596696641889715","0.244680972241075","0.259707949641441","0.094799547264934","0.122875213664501","0.184426995083","0.232230982917319","0.269426538340712","0.069627809722296","0.256169098683133","0.166276705066771","0.117936954689685"
"Tau1.12.0","1060.68274370085","1197.16343107615","1023.97402658731","1380.91756467361","1420.86108385292","1205.70049924169","1298.69717478716","870.781520837604","1010.52101992127","1113.82745227938","886.877758356884","1610.85580841446","1704.47431166845","1514.39034414202","1558.15228130989","1661.43865229299"
"Tau2.12.0","2968798.93096957","2656223.78462264","2234832.45461496","2924332.94590353","2991900.98278488","3665708.9670961","3045354.16627866","2645030.66346842","3948913.1723329","3209257.05675562","4027101.89199368","3741822.81775377","4101376.86193018","3854101.53450459","4030051.76826375","6257328.00958495"
"NPQ.12.0","0.206812308454017","0.218578675713477","0.19453405555729","0.117283943376992","0.115112416838188","0.232669471730616","0.151466418123306","0.257185169105331","0.448136454737626","0.294166406389829","0.2955150554469","0.157168313661147","0.127635619009278","0.112848388179444","0.0112916314867877","0.262041881399162"
"qP.12.0","0.426712138298625","0.537032030907223","0.42046713203535","0.247298085836388","0.351801813372203","0.525120964368077","0.36874133850835","0.504900740606693","0.751503539797679","0.592079867175123","0.551883107598755","0.396381981474746","0.331897622895314","0.307825448481358","0.198449090289581","0.47351044645468"
"ABQ.12.0","0.318065365101662","0.312081113223631","0.309554923365962","0.252486447956428","0.348865858672054","0.348464300871809","0.199921578910347","0.314195192390013","0.0841242237230172","0.248487081493008","0.239274425553449","0.208375477143687","0.215827467769846","0.277222990972341","0.282326030452011","0.154566478598504"
"Quant.13.0","0.12460511566188","0.118487715632533","0.12921446443497","0.107494285621601","0.112711287703233","0.106809437272871","0.0940903320773441","0.108835416417983","0.092249638311368","0.116740933858905","0.116295167322805","0.103580483181808","0.079259826219963","0.0895688325388319","0.109516540397067","0.0927075874999011"
"Sigma.13.0","6.11491914661864","5.39340007182787","4.73512809371377","5.75285912224994","4.87060186222845","5.18979526910416","4.84844396157682","3.78505443899096","5.46590700272045","5.15138200013025","5.24653677873692","4.57175058647547","5.73453103908988","5.26736773976469","4.92552564725386","4.96596110157712"
"Connect.13.0","0.0710127280962695","0.150436028083443","0.2258658519357","0.225914884283856","0.08198870920128","0.249020726430362","0.152533580736106","0.058203874702998","0.0751922675734465","0","0.213508604867877","0.117749630588339","0.126909659622829","0.0381876631401619","0.261253494774812","0"
"Tau1.13.0","1035.80397344082","1147.12222197204","1032.82002633586","1261.6144666341","1204.41310025527","1103.03301018978","1241.35042140387","836.14072601631","1024.78427203008","991.364548894032","877.827498986577","1474.80078640282","1537.17985611564","1454.44596458686","1261.8644537119","1541.60087590598"
"Tau2.13.0","2896333.23454504","2563427.31302454","2093362.09264038","2498000.04762285","2486612.45932384","4017919.13372727","3157618.88077057","2784487.60147742","4054422.59989963","3004509.76303004","4016790.13568242","3197526.53413683","3799328.45308148","4172027.34599554","3852762.00376064","5578910.3926424"
"NPQ.13.0","0.322436861323387","0.325129750878467","0.314796513559195","0.198585179308133","0.20381862005185","0.346377617941171","0.259358904001304","0.386782646756311","0.569182486880651","0.35479975414591","0.366217207030518","0.225757184567812","0.203983170547615","0.182358040244001","0.0460450351047659","0.37915229949677"
"qP.13.0","0.545300300146936","0.641012817582759","0.536586787430085","0.317013384023099","0.453137581093879","0.634691882252516","0.480311618237566","0.613505213881124","0.845442985909773","0.651430372098535","0.640555701344432","0.492349807466877","0.435859735480933","0.416436520238826","0.289412199693195","0.602385463409925"
"ABQ.13.0","0.331252045010909","0.298640705013299","0.369779363611648","0.214957921059952","0.363139207099654","0.324237638490062","0.255731781685761","0.33882767052832","0.196399565886787","0.312315534476548","0.23662307611595","0.249231656499116","0.212785217145605","0.255593451085335","0.323580761509371","0.279162230333966"
"Quant.14.0","0.123568751762668","0.119822950597589","0.130619283933146","0.1051296532869","0.114264732792925","0.100728300726871","0.107296848469586","0.119185028656153","0.102787548441994","0.109114107272988","0.115519793187621","0.117534526543626","0.093976947452631","0.0944851028280432","0.121076808347032","0.0982358730658606"
"Sigma.14.0","6.00961296895029","5.05207254094636","4.88470292956251","5.56195543153023","5.51321697845271","5.93623012736276","4.84039034721976","4.03589691354133","4.57158823338258","4.93481450143613","5.41214053988318","4.36502652555869","5.77032547422333","5.5625399742625","4.18328153026432","5.01111591974806"
"Connect.14.0","0.183650376659405","0.094885750397871","0.194264092226624","0.341838531086014","0.10220807511184","0.320548843901782","0.0897742500342915","0.054432791448637","0.0406372541891202","0","0.153659796755311","0","0.171870505829882","0.166947154317097","0.225595864050388","0.149277822737721"
"Tau1.14.0","966.046322843594","1191.55236624589","1171.42827690681","1057.64187680751","1202.54518601338","1181.35636538225","1160.47932808465","977.703394760466","1018.11532893585","945.740496068142","879.962197979205","1434.66691240961","1514.23234082726","1320.3711764842","1070.06732000716","1345.93167692043"
"Tau2.14.0","2530706.51398906","2586456.65893258","2652801.31579822","2497891.52641898","2425205.50158477","3885048.26949445","3281647.39990542","3227280.85460638","3616998.84550291","2782760.38901842","3227820.20320047","3002113.47140581","3353135.15004513","4049075.5633525","2626073.37130647","3742640.90754929"
"NPQ.14.0","0.441872332541077","0.409138100371046","0.430374491602242","0.284950697049467","0.281779375586041","0.446495400271653","0.349640876147669","0.478271708489585","0.646123948284455","0.354677968926739","0.432044452397476","0.27330911497497","0.264535795667022","0.239347407978126","0.0743468195325777","0.469527027617657"
"qP.14.0","0.632590885276214","0.718764498662092","0.623179411112805","0.376859890502","0.532484125475353","0.713345905595621","0.57940782117653","0.693795897880977","0.912515936559604","0.640783316725378","0.693500501113275","0.562478617172695","0.525268619515178","0.487732005776118","0.353995264620854","0.680241438611644"
"ABQ.14.0","0.342768679863287","0.343027035200274","0.349871739916858","0.241008868433285","0.279113375380147","0.227044482233393","0.2569680647605","0.295010572015696","0.327882767287362","0.341226243211689","0.212527545083019","0.283179676593518","0.207871492154163","0.213878470230826","0.425512664080649","0.272607749186363"
"Quant.15.0","0.128931097769535","0.125401871969978","0.138116139543984","0.101982396074451","0.113925848624165","0.100664102218964","0.0995218411536139","0.111779695861254","0.0997619078918424","0.111584568844394","0.133392666596043","0.123616243137314","0.089921333152299","0.097401050038657","0.13162658599373","0.104016297683576"
"Sigma.15.0","5.34542730421009","4.48580141050665","4.95202497467628","5.1977540192162","5.31556610617228","5.823292326129","4.79407126282003","4.11358202656386","5.01728495680499","4.84766939347641","5.14373158925619","4.77578683447252","5.72900241839488","5.71128487622303","4.18045609372393","5.47450882718129"
"Connect.15.0","0.112637648563135","0.0452059561603438","0.185767304359225","0.218726501442546","0.079889030099532","0.199256270210027","0.0897742500342915","0.0916283731081465","0.235532423711771","0.00108242841741537","0.156793036683662","0.086880389983699","0.114588655929349","0.276700946572532","0.20798888646634","0.335756571767564"
"Tau1.15.0","1017.44606434165","1098.11500317704","1080.7874521912","1091.96431363294","1229.45706066873","1109.66235524018","1097.94052177605","889.653505676585","932.287873014595","932.765111144769","814.531827096719","1433.65511320392","1654.53559558517","1232.27404629943","1075.82600938669","1252.66890689333"
"Tau2.15.0","2486153.3761876","2511197.07762221","2563712.02955239","2537228.26893767","2203095.93573145","3275056.10773213","3046081.73532239","3058952.26800866","3085767.99347663","2941076.89747855","2963094.77271012","2761091.15892274","3200015.38180267","3650877.69512104","3003839.95495137","3697293.2417089"
"NPQ.15.0","0.532087344118171","0.466561328517615","0.523789891388641","0.370106395627634","0.380662880476712","0.541742724749973","0.44935270373202","0.584805644413302","0.705188643523048","0.455625192439653","0.461720401890642","0.328500787221335","0.3204512274595","0.297810351415002","0.104192651963513","0.530840526149742"
"qP.15.0","0.695973059678754","0.772878029015615","0.690201756878518","0.427741811043276","0.617352133958015","0.785688815181382","0.648103798196708","0.754532327208327","0.946824013661715","0.729319914377957","0.738419870718676","0.623628370979082","0.575789758879313","0.551396393060975","0.415622703105943","0.730162446594573"
"ABQ.15.0","0.415406239637679","0.416665095705197","0.340911529913059","0.290708231445687","0.304957428086266","0.24175009417146","0.264078350595157","0.281440556585199","0.262356207789219","0.352859691670519","0.251581345278033","0.215725026374533","0.213544165333388","0.192857215477491","0.425900679445897","0.205343607756189"
"Quant.16.0","0.134985649692687","0.129425034270435","0.137203210781544","0.111804308290573","0.120052827778166","0.122124756673173","0.115990984976322","0.112020413393038","0.0849913023532477","0.115757893600527","0.134764665952683","0.120659441186331","0.10161071240366","0.102382926362517","0.128116010983896","0.102268356934592"
"Sigma.16.0","5.72896870592498","4.24478185627947","5.15365598664841","4.86529022389595","5.05245056795834","4.98637436402153","4.72139966814546","4.02079190575693","5.16184502978339","4.98027840236625","5.09153296523603","4.9772261753995","5.24146215863572","5.1245952046208","4.3707487872655","5.51418469648686"
"Connect.16.0","0.098474131662641","0.0246602730906818","0.172609823184061","0.06874673303596","0.074511070520053","0.0781358812661972","0.0347687940710639","0.0920755138120175","0.235532423711771","0.128414744810377","0.254936985797748","0.197089270805018","0.0236233717691814","0.224166575601834","0.256799519140484","0.273783031686206"
"Tau1.16.0","1082.37783920806","1143.66323988484","940.899230975177","1243.92481471916","1283.44781853341","927.150595525937","969.850456001663","856.155948268712","1071.17630015837","1046.23565927673","784.854752115773","1405.60735936665","1757.22033075568","1246.50696401256","1070.39688188547","1219.95778943932"
"Tau2.16.0","2406794.66787875","2591749.60275201","1961228.341214","2823704.3831305","2274829.86539997","2855066.54647571","2472578.51595472","3254874.51326681","2984624.82450907","3813717.37929048","2627140.28223724","2280441.81039314","2936134.89142866","3220773.69762198","3230567.49068021","3217813.9471429"
"NPQ.16.0","0.599781724318203","0.504745590913135","0.604749857444509","0.43278007069358","0.438840657192597","0.568413079459179","0.508359279594361","0.638259270963383","0.772827987996458","0.544394237812468","0.493058999585541","0.377186132927091","0.353257534671178","0.337282515499117","0.147614199966197","0.58246724705892"
"qP.16.0","0.740886208808319","0.806973964298857","0.734638864120398","0.471843477124643","0.669410828397594","0.830193550216796","0.70838452013676","0.786176545359694","0.970513771530033","0.800036491644182","0.762656382049451","0.662428217311044","0.622749165061331","0.595312297806055","0.467577197294889","0.761836597833979"
"ABQ.16.0","0.373460872593485","0.448007347787285","0.314075503058917","0.336076641049368","0.33936138370227","0.350725040029287","0.275233921066659","0.297649110864865","0.241102912161784","0.335157033354809","0.259176303002714","0.182644857751368","0.280471852550161","0.275770665856941","0.399767907418309","0.19958442749787"
