"","Sint-6-1","Sint-6-2","Sint-6-3","Sint-6-4","Sint-6-5","Sint-1-1","Mcav-11-1","Mcav-11-2","Mcav-11-3","Mcav-11-4","Mcav-11-5","Mcav-4-1","Mcav-33-1","Mcav-34-1","Mcav-1-1","Mcav-56-1","Mcav-57-1","Mcav-58-1","Mcav-59-1","Mcav-60-1","Mcav-61-1","Ofav-52-1","Ofav-51-1","Ofav-483-1","Ofav-575-1","Ofav-1-1","Ofav-57-1","Ofav-58-1","Ofav-132-1","Ofav-61-1","Ofav-56-1","Ofav-56-2","Ofav-56-3","Ofav-56-4","Ofav-56-5","Apal-58-1","Apal-24-1","Apal-33-1","Apal-68-1","Apal-85-1","Apal-8-1","Apal-58-2","Apal-13-1","Apal-14-1","Apal-7-1","Apal-5-1","Apal-58-3","Apal-20-1","Apal-58-4","Apal-58-5","Pcliv-5-1","Pcliv-3-1","Pcliv-1-1","Pcliv-2-1","Pcliv-7-1","Pcliv-8-1","Pcliv-9-1","Pcliv-12-1","Pcliv-14-1","Pcliv-17-2","Pcliv-17-3","Pcliv-17-4","Pcliv-17-5","Ssid-1-1","Ssid-2-1","Ssid-6-1","Ssid-7-1","Ssid-8-1","Ssid-9-1","Ssid-11-1","Ssid-12-1","Ssid-19-1","Ssid-20-1","Ssid-16-1","Ssid-16-2","Ssid-16-3","Pstr-1-1","Pstr-1-2","Pstr-1-3","Pstr-1-4","Pstr-1-5","Pstr-2-1","Pstr-3-1","Pstr-4-1","Pstr-5-1","Pstr-6-1","Pstr-7-1","Pstr-8-1","Pstr-9-1","Pstr-10-1"
"Connect.2.0","0.139172613377702","0.272931447690547","0.26894404398564","0.231559093902575","0.256537124823108","0.214943128926338","0.0438981298298933","0.193093707962173","0.0544355221811045","0.102640437869585","0.373366367152859","0.249866202767403","0.280336450036026","0.272399234834784","0.18053358973508","0.218815954613091","0.292414171950325","0.361433305787788","0.272239905410833","0.288242987688994","0.197754439799442","0.275105514061295","0","0.0157416323699993","0.071778259234399","0.316253099981583","0.141218364472682","0.298327435261833","0.0502477647776327","0.0527855213217555","0.229254740519875","0.195493144562849","0.107057799922218","0.090438677416267","0.0437495836012545","0.295942101430513","0.245672140456225","0.313575294293338","0.333397864145574","0.189155757042664","0.311083243383594","0.234668423392922","0.02996473814239","0.063331928280432","0.35037040937255","0.170325675921676","0.214083914916606","0.201721113675144","0.312318271104523","0.283959507075075","0.275622443786911","0","0.210291093636346","0.30550721148512","0.207988762488884","0.277008315312617","0.0296043957959259","0.122182005586906","0.257823226049773","0.292054681952142","0.17620424429907","0.276022988384533","0.187865917341777","0.475241426608076","0.424359678174733","0.309567724575865","0.19927653032799","0.360625845243972","0.14541558270972","0.121685568719251","0.3328412287157","0.059839770749513","0.345466959591326","0.081518901033412","0.255010917826","0.183554195880418","0.30607456673214","0.224820482956689","0.251498568012615","0.227701085313235","0.28872244943766","0.160904135256324","0.296369858236842","0.231898364878957","0.247100512621767","0.359684137902937","0.177447218024858","0.322960343885855","0.206155871527457","0.203165230955838"
"Tau1.2.0","1642.12751827777","3062.26947246523","2400.14055133121","2927.15349972278","2694.79443330027","2311.77301172567","2710.59519992845","1522.39249328289","1325.21415866564","1585.39431269471","1384.96603112667","1482.65346109686","1300.58316961476","2578.40145956338","1481.96324024583","919.720730747253","1519.11377181085","1206.23284819443","1680.54080326025","1314.72067284973","1068.48312181169","7439.77674167706","2808.1940144974","2415.00247955286","2368.16771496829","1820.45934081371","2415.14501397273","4380.39320125979","2881.31629032153","3188.67892185488","2661.25917507556","2177.80526666757","3131.13381457486","2559.7376522402","3568.87704790059","4313.97943791669","3827.27221689338","3065.69804619661","3312.33433566469","2381.35461122676","1524.57747718935","2391.82344344257","1526.97788035422","2379.99298150702","4215.61323246926","1571.6632158243","2441.56107719009","1844.86083856972","2340.4965325788","2605.4235456814","1215.49755948037","1425.32593970813","2969.90215289138","823.270961002788","1680.60491655471","1367.48632911281","1189.86490100407","1449.87629579882","789.654622645916","2413.33996762637","2258.78826744946","2154.45442755243","1758.60624682734","7081.52828126982","7545.58882066231","5309.45323756354","3640.45854102999","6350.06602364066","3551.56973872371","2418.28350696434","10307.1212447501","4645.26300505367","5404.30607488261","4288.30824425393","5448.78890034338","6372.23084434289","1340.04295138374","1302.39186236742","3128.00484360534","1452.35167795258","2204.92140781181","2055.97763893971","2921.39514070319","1623.63579029381","1513.79454270674","2724.67194322861","2780.75906191823","3297.19219346654","3488.29073006391","2990.49877894962"
"Tau2.2.0","1285918.79037828","1779607.80981373","1616781.81034389","2298368.01115451","1726968.64757086","1568776.71601443","1150497.17735914","1027427.9932054","1197484.04655107","1387416.53089418","1206301.46923701","1165652.16918718","1484128.82691963","977966.454138167","856358.802377488","1058839.81100289","1683850.36210992","1288463.3532902","1634692.96891001","1320980.15718031","1181027.40680485","4566450.91077614","1984411.27679279","1775406.01541973","2079197.27507344","1278387.06924264","1920978.83829432","3051180.42296541","1578407.75692094","1519381.95582432","2179041.9276579","2141687.4647789","1993607.88456063","2589353.54095993","3447745.5114645","2915131.07592957","1577762.61980751","2274431.11742245","2537533.54531307","1745316.79344461","1352325.05947515","1637788.90733828","1904472.93186898","2794833.10783094","2767584.95680548","2155986.88710406","2619394.65112534","1723306.04169664","2382779.48663248","3349911.76598825","2292032.90749019","1186868.19478865","1209878.5276739","1343665.98186782","1667144.10761876","1830152.85922323","1047991.31018485","2966767.54346457","331842.215979612","2437365.68876108","3827306.65315265","3209448.18560667","1439593.5074408","9082221.7351277","5633805.94596407","5902753.57903711","1748878.04522145","2121351.89891763","1680016.95333402","2004293.06217484","3736207.36195873","1707592.08530958","3189351.18816839","2133302.0669046","2599570.36014619","2541348.01488274","2318740.89588512","1929664.63042731","4737749.88323857","3031071.82150119","2141338.3384346","1799010.18462041","2526490.92365703","2225526.93108417","3697383.0599102","3965011.67626696","2625055.64381272","4181512.14467687","1718109.9282535","2073678.20292073"
"NPQ.2.0","0.338225673179898","0.267212358779208","0.291828767109842","0.308410617622483","0.261657375683449","0.194019557383992","0.281784553053974","0.29629299150774","0.266901704193187","0.257979147522582","0.336274825735428","0.326234856021851","0.445270112369441","0.385829617319234","0.259269362821408","0.395992912811873","0.408037500342683","0.359738203276058","0.318158194586451","0.43157955755064","0.348644270891123","0.407481290223281","0.34267064494908","0.373157221897704","0.382778361743413","0.396195792109934","0.441326807163032","0.416187778588504","0.399794148866303","0.288895880665277","0.279017449132151","0.315170376893326","0.278859073465135","0.230930021355722","0.156225329611575","0.412655647654853","0.397637768255431","0.345938425730042","0.384634381896541","0.377420483371001","0.413369116792472","0.457120840314252","0.188853865700208","0.329617363152377","0.29934446269142","0.184814048820469","0.196287015016649","0.273894910466099","0.214005152777196","0.30232811961929","0.236141555412983","0.255183553506929","0.325694692674324","0.389918337284849","0.376360993229207","0.349347923703141","0.297090555857436","0.26015857389379","0.318255306203469","0.346240300145149","0.354084606114335","0.288108658795871","0.302876382960744","0.117110436386598","0.0824884630433735","0.127331523625012","0.330838054869222","0.233580644352533","0.222304464692643","0.395787538971145","0.154684611789748","0.370581074140124","0.248741241583034","0.341779511468092","0.324807050661482","0.266194216603877","0.190480650803755","0.227938710892876","0.258663811685237","0.164461896594464","0.237696804666069","0.223886781516817","0.218994197703491","0.343685270364125","0.379726808521011","0.333371264541439","0.322479060197088","0.322974416884049","0.345254661576159","0.252662229550556"
"qP.2.0","0.80220611035235","0.746196089985507","0.816687290496619","0.709432292309048","0.819981693631824","0.607238469318437","0.807153541458675","0.786344190322184","0.739968705479423","0.749876324252906","0.807558991458995","0.883782907271408","0.852143335694716","0.989609647351915","0.908494634709455","0.920799179699766","0.918236744800131","0.90451902878374","0.895746126657299","0.928499914612714","1","0.900647854466999","0.920980548603038","0.944607864159628","0.950250855274559","0.966905622924452","0.95794641199542","0.934076168221974","0.90080471170397","0.82621017490916","0.842125897444794","0.822552507052209","0.794514175494838","0.767404822318688","0.674630295063239","0.943331497616832","0.973010735008744","0.913861370381505","0.958851751720307","0.96106567217331","0.976931672231946","0.968277608516113","0.847195492538228","0.95237729128912","0.871629259242792","0.696653928415264","0.740176282605526","0.801087912142641","0.876723427307533","0.963787345774452","0.783872730664944","0.787211244220134","0.868605984232078","0.854470708956566","0.907132329387915","0.886159021212571","0.898839274535172","0.914008073048768","0.839663518209375","0.814925842654889","0.874370368043722","0.781215198587379","0.822631772667748","0.63034903212989","0.571587340755461","0.617012167649474","0.885929392063479","0.792223380968485","0.755574419807358","0.904783382148082","0.654632859910395","0.864557380613919","0.81522941948129","0.895609290903665","0.825841468904335","0.790026912846874","0.855207842747398","0.861606696759617","0.724911156627103","0.712725262890163","0.745180320858368","0.860686220708458","0.77562648533135","0.941523444930791","0.926458570445698","0.882033921642583","0.929071414785178","0.895778575312669","0.797756342593374","0.752100627924486"
"ABQ.2.0","0.141992561570114","0.144059729320539","0.215552614176265","0.12394050790921","0.0927985000907888","0.050281111480255","0.0806828344877623","0.0473698181943094","0.0491642554722592","0.0922175492011115","0.122766630771129","0","0.14150284695041","0.207516910357264","0.14896234178051","0.0930802609082306","0.079451707079472","0.0808963433370641","0","0.181685772017761","0.0637016130522942","0.377806125010935","0.236315964313407","0.31226239610037","0.245294192413867","0.254710698627306","0.252051087275183","0.172928292727531","0.182437560485511","0.273423014157274","0.169653119833216","0.153363074935444","0.144038789600821","0.156317363659278","0.196770080345088","0.351416752720019","0.195766669050103","0.166982189517532","0.118248928066967","0.135479893138332","0.073457273408032","0.29894335857521","0.158856073423665","0.156492312116669","0.148710279992956","0.055600308765678","0.0575665398058932","0.228163627307383","0.122937633900321","0.0662527559793508","0.0927324529065519","0.166317931406565","0.152645055993289","0.118466853514949","0.0397396179802277","0.135166422832074","0.121039121699261","0.20707789144083","0.0650566175960164","0.168531522492576","0.172182195731604","0.0724361600030826","0.241413977085234","0","0.199479152622955","0.224368211024119","0.181992294579382","0.150589193033947","0.196012318202828","0.1463553469906","0.295115020007798","0.1685195059966","0.217057278140381","0.202938863420098","0.235760993507945","0.208151587589953","0.09703463445621","0.193231662403916","0.183623755731572","0.131212106617936","0.0824010998396253","0.157103364708759","0.0913587269483945","0.023947642295033","0","0.0772051765208824","0.0176240188551152","0.0466986672314329","0.151399283644491","0.0702393583312059"
"Quant.3.0","0.0936016989356905","0.0697285900665884","0.0710519132536575","0.0624147078672522","0.0699944723460976","0.0588801128997936","0.0945480180842286","0.0925755389279433","0.102509796577116","0.102083900013642","0.0936063458919936","0.096972202152599","0.0989381913999082","0.0645905244964507","0.123125264595611","0.127145195986289","0.0749968450929738","0.0938427837842951","0.07126970841439","0.104515847381931","0.121092590617072","0.0443432397373568","0.060507977286776","0.0788584515518001","0.0696412152263589","0.0718600408803482","0.0707321185573427","0.0567931734469512","0.070322849190645","0.0684876110578847","0.0674233019272106","0.0569121322370635","0.0537766971273028","0.0650070349208298","0.067512291664454","0.0617447230682703","0.0588501667530024","0.0442971045992457","0.0470709715901555","0.0785718439271892","0.0715646795563827","0.0855583875596862","0.0904882875553954","0.082173357633733","0.0626388401738924","0.0761124353246572","0.0634117164520162","0.0681806344208085","0.0606763261015952","0.0623316101959498","0.0902587827418581","0.0958844588376594","0.0709327804656231","0.0870312127410418","0.0722409137471504","0.0806212006623787","0.114505260593237","0.08367127125904","0.0762995477605755","0.0612394817174996","0.0634655060728702","0.0666336047910806","0.0794653295972077","0.0233003750200185","0.0336558952697541","0.0320031486464098","0.0628270986233016","0.044308005186675","0.0449849781888484","0.0692840740946842","0.0325039249729307","0.07219364085585","0.0365951442109072","0.0784578564651995","0.0623648053998844","0.0572246086963927","0.106080671414441","0.0942412877869787","0.0548848302020544","0.063485251489159","0.057874595233863","0.0927930145229441","0.0553503748955734","0.0721982051711842","0.0648959807124951","0.0455987013999373","0.0617931990395945","0.0480600967595265","0.0553942294462667","0.0673995053659798"
"Sigma.3.0","4.77271857163586","5.3324086188608","4.2771756444688","4.39767175349755","4.52888559570063","4.04840432030601","5.23581306972694","4.58895982374007","3.6283209795112","4.49324171840722","3.99346269306002","3.98155972476836","3.97814771188103","4.72296064610242","4.55117771819648","3.69096318408845","4.30527717029606","4.41369695948404","5.73379237633058","3.42316036682951","3.85420231249039","2.4105410871769","3.41775774506504","3.08945165948345","2.98537845230835","2.69437334879433","2.88127219753128","3.22645666642711","3.07602694364675","3.24464585535168","3.44061055832442","3.05044515493159","3.34870565086902","3.46216616801525","3.38123642325522","2.64614133652638","2.84398194216415","3.11233102269528","3.02455031957178","3.06098011965422","3.08193433142333","2.28595321560577","3.08940726020276","2.72212739792749","3.07984928717808","3.01539203338129","3.31287842507616","2.70197304812023","2.70472527165124","3.03293699575775","3.09080942763575","4.00754663550046","3.83233108806892","2.91736805013437","3.50511904045296","2.89189020859552","3.74166693453847","2.60929696226504","2.89732384636009","2.54371783865097","2.24730633642862","3.29564839466999","2.52174564336551","6.37751863355428","4.15880809770807","3.35568962598672","3.99753245320689","3.85722246386955","3.72264555504151","2.87594829980321","3.29273531574005","3.41529050752186","3.49335385578821","3.36520501153639","3.86922462609774","3.48924725823433","3.08534032194382","3.07125139750895","2.66539406339043","2.60092171368513","3.12934510666857","3.44541733418059","3.17821375092448","2.62425769467853","2.83233505980515","2.84125324915083","3.52632013431745","3.26497527686613","4.72000644889839","3.79003422108054"
"Connect.3.0","0.170717550744804","0.467820031043072","0.425515787041157","0.217652490561372","0.308130348039699","0.214943128926338","0.0335113894262917","0.266826114060948","0.096909402655787","0.144644708456609","0.370261610848346","0.286305116485382","0.271071344639862","0.360927433500188","0.158744160660642","0.30445582854358","0.283874576043917","0.324293869409393","0.336684796810542","0.320756253431655","0.148110454459777","0.422596386478012","0.150050194953652","0.0480437849025548","0.194184542292805","0.415392903999907","0.308913094881676","0.354907588142254","0.197944583541203","0.195944485513659","0.43438464010422","0.297004479013242","0.333065068445627","0.21597518609881","0.0367658092669325","0.324786141725141","0.380800165398212","0.492445681400686","0.480484894182379","0.391172750166083","0.348741375818395","0.353859396568319","0.262036112868817","0.181192346758082","0.363906506233551","0.158516520753071","0.470921948680416","0.234300431721703","0.453323791373851","0.384842294802349","0.300853330796641","0.141128922685456","0.210291093636346","0.314249859140395","0.166565848833159","0.331100745615174","0.169539386364105","0.122182005586906","0.338339828724163","0.469078691094293","0.498156142223071","0.418806131728826","0.311761987825019","0.620710026909486","0.468558368739413","0.418094285008196","0.286720152559337","0.55970568318446","0.385215010948433","0.193684158397298","0.550224367469267","0","0.580977984407522","0.264589170088048","0.25267981659022","0.295803535361306","0.328751266494987","0.244631746401026","0.368765939356014","0.340352649805379","0.415280422908003","0.22784773670859","0.43080032700045","0.274118092225151","0.275280863603301","0.597483180027776","0.355471064963133","0.421015720395735","0.395675573054028","0.339351541330861"
"Tau1.3.0","2325.13622269409","3495.69545657556","2865.50463372061","2993.7684704545","3516.62095306642","2016.18545103915","3193.33791635768","1663.50969553191","1495.45521049939","1722.94412770002","1492.96645351847","1545.71556031153","1452.74922351161","3324.22399126178","1777.2289455878","1171.67754604885","1958.88695741613","1468.65829938203","1934.96932930072","1368.56961143807","1171.31878226242","9083.74092026231","3367.21835869778","4742.48456808713","3261.05076034149","2866.3769897147","2970.28430115113","5205.45195573203","3696.86359778517","3680.85559696952","3508.26230016591","3270.60997194208","3733.04102529186","3051.73237711433","3762.35948871235","5862.90830227911","5286.97575105654","4569.64581134306","4803.48954465725","3066.49146892348","1796.22262364878","3139.5774379546","1763.90273608117","2770.88302273977","5052.37220105323","1961.36536875851","3303.88102788254","2522.33987614243","2682.00044579645","3042.84950713427","1328.24264494556","1831.91564639832","3507.36316433133","1105.96529394533","1945.19968067877","1462.03713783374","1653.59820701272","1631.88864193189","1601.75781264355","2795.6670805206","2624.22778029253","2448.01061908814","2082.69705526827","8282.82137560478","7909.15777742897","5705.98290397503","4679.84435537076","6798.26905864699","4197.11375441213","2954.16527608042","11325.9107669196","5287.52467848088","5989.89047263156","5290.51531667746","6628.19571546948","7837.2617325236","1515.92080128856","1678.07237372187","3451.09719928334","1757.78579972895","2483.63608497515","2481.87885487557","3795.72289259272","1800.02378874629","1874.91099972231","3643.6889735847","3400.41238578464","3954.11155401655","4679.01263782479","3425.23779738248"
"Tau2.3.0","1703940.64529253","2377817.1801447","2124402.95587383","3032165.85612162","2620746.17327399","2131210.03253592","1420446.80788395","1362769.43394354","1566938.37811774","1798464.30501887","1548636.60414683","1511218.74172816","1828817.9222896","1283599.23840793","1035938.27619574","1311647.99592901","2003752.1576452","1641156.30152438","2114974.61306812","1648097.16397686","1422858.38808807","5493512.509819","2650415.81495076","3914939.84109699","2829783.10031108","2379037.59631181","2585778.66354574","4221683.15890895","2255173.91250415","2153611.85521945","3615172.27249555","4068741.22748875","2802456.19254091","3642155.90387021","4336359.58789331","3676009.25031024","2217792.49892764","3470278.18811075","4140894.96771378","2339729.70295495","1926828.31802096","3319804.78933953","2762240.59458775","3564988.12295166","3643360.55257502","3159412.15009944","3525494.5819272","3195916.12379353","3904993.405146","4770726.15274209","2737394.87895869","1541821.35787553","1466615.40299377","1675125.27615123","2002447.56623543","2172186.55989613","1383332.81469661","3588469.93308896","788401.032627837","3222675.85622107","4655474.30507086","3765648.66229241","2283641.84830929","10924114.0470267","6799904.04698334","7090064.30622038","2636974.64448923","2607676.83039866","2790687.51000042","2688985.23691014","4973850.69446598","2374059.54734389","4241354.17279189","2902774.85959475","4236393.11938353","3483024.11236994","2576815.61363679","2537060.96389607","5239592.320885","6403776.38459375","3155814.49544314","2435938.00153007","3978756.27422818","2457227.68951713","4666388.50720087","5676052.45979314","3760958.04805841","5493435.2133188","2312089.46488508","3441049.56995373"
"NPQ.3.0","0","0","0","0","0","0.052671953644368","0.0947827950940527","0.034162180884572","0.0626063891262551","0","0","0.114596104128081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00871218541833361","0.0119064562640986","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0554772719849284","0","0","0","0","0"
"qP.3.0","0.163258731784527","0.123048898468982","0.131524862045743","0.101592033836049","0.136975628440578","0.175845827959094","0.315985982412398","0.196934762993255","0.248596521611571","0.163679315477483","0.141362290577724","0.348791013869499","0.147451901117064","0.124170272407207","0.238452882440239","0.206258898901967","0.123284305829608","0.161743683045871","0.128989061267922","0.17327118043748","0.230148823884789","0.0746369949291715","0.110854681131688","0.14496376635167","0.121643846285484","0.13077345231057","0.122789161343209","0.0996304328442424","0.124167594662257","0.12646748391082","0.127499710216547","0.103359268003338","0.097985716064726","0.122942822638594","0.132583025219035","0.110838732711112","0.109342776734773","0.0863303424258063","0.0846639298318847","0.142810012060796","0.127701479658151","0.144194776768674","0.179611129837801","0.162470990416621","0.120665181544298","0.145323776139299","0.122146263647344","0.129875774046417","0.126695689482936","0.130945445786429","0.149679568594088","0.16702172646031","0.123713284305685","0.138028530979439","0.12203539937108","0.137534291331425","0.205589270732294","0.165173352225663","0.131844103914673","0.0988214566994572","0.10903189059326","0.109124995341666","0.136522676918202","0.0708781357060659","0.104415634179955","0.067204018578903","0.118617173342289","0.0830983104583311","0.0835329163940423","0.121364582759514","0.0623253869244506","0.125293390478533","0.07355718701767","0.1434500036769","0.111601469020093","0.103664564291471","0.240812226255655","0.2060107312791","0.0988316016901295","0.127171733035024","0.105890510801029","0.188185017206665","0.102599427919907","0.140153697698515","0.217271479942592","0.0826110334181114","0.123499908437848","0.0900974548108587","0.0911145849694034","0.115650080506797"
"ABQ.3.0","0.341985932725836","0.31655692518701","0.362388432215809","0.327793546686178","0.344375615897792","0.311848094083729","0.190075564097134","0.219768191109194","0.202301549001535","0.232929453811511","0.312897644998309","0.0851228277757926","0.337419366876681","0.349454846763797","0.294779177845714","0.272480168624502","0.24131004930935","0.266508634513175","0.146797932234782","0.391164605504757","0.227065665879818","0.49088947844719","0.364702089045672","0.438891378251852","0.385842749256511","0.453651730551339","0.44101992357311","0.358248874554993","0.406530486374177","0.440083171154897","0.307317355223327","0.366147557212535","0.394922066276863","0.297665588148079","0.406760989947123","0.488949913243902","0.440237646949049","0.252031878675586","0.322610075909022","0.27277009260876","0.27154098679497","0.459844655214542","0.240324360686678","0.326580956412157","0.324867935009162","0.222562009625573","0.133806202989343","0.367000732426575","0.286704124307365","0.21427358440393","0.234548441730232","0.200613669837644","0.309289282613891","0.168928917006271","0.165225056393597","0.339414219430522","0.221575735494806","0.308589856225168","0.25880461639233","0.25743119589032","0.425905904920311","0.226752302213808","0.403100349526905","0.0924281118968332","0.286474523066628","0.407096743246367","0.278912034484241","0.334161698311918","0.404278015186486","0.392390282349976","0.450422041653876","0.413753228444276","0.419932047413921","0.364937710234908","0.396913768906317","0.404860464986806","0.187107428578203","0.317749223206328","0.416420200615857","0.303987105306804","0.242680862817084","0.210319787612821","0.256187008501266","0.200017544715861","0.163617822803802","0.252150232550722","0.212977091285727","0.213167544863261","0.223301492490645","0.232953023536173"
"Quant.4.0","0.103105742258753","0.0796428445540752","0.081849919759062","0.0756246590493985","0.0829025778036366","0.0825358209966022","0.123707777033421","0.125751457489067","0.139509362734566","0.119423619214191","0.136662818178557","0.135202755235527","0.123375230505785","0.0905469309872383","0.156921954378942","0.151502094561739","0.110741737395667","0.127651481383243","0.122056231870108","0.130291785937431","0.148599508038293","0.0701207272905907","0.0803923899291878","0.092777794923101","0.0887062917494755","0.0917768112703308","0.0799496829998508","0.0724680781172323","0.0827888296495896","0.0744772453463678","0.0785440364972694","0.0715837900841352","0.0634832060041271","0.079795480033652","0.0802224449524462","0.0673091536527047","0.0806147748716422","0.057573134577131","0.0774782295066902","0.082688800942823","0.0931436627098383","0.0922461135378129","0.100908983297848","0.0959362142095689","0.0902816261553426","0.0924364704879359","0.0740053364444337","0.0817391591062636","0.0826809193492554","0.0882750085005245","0.153395002871294","0.129799850879131","0.148406155428398","0.122813461389508","0.132906638956654","0.1207948038559","0.139266660251506","0.1323967368349","0.112262825743194","0.0801332519606456","0.0765881967088541","0.101393674608149","0.103838492693139","0.0421403858502162","0.0477086260798027","0.0511947372672885","0.0906502719007163","0.0731652760889807","0.0585820063337886","0.0811689976660655","0.0476829609736991","0.0902919398215486","0.0553741930193811","0.0751718381413467","0.086516079689867","0.076854178213194","0.118526533374636","0.108893685205004","0.0781482086688953","0.0869679998310354","0.0834143190724173","0.100024716753585","0.0742750543488405","0.098502995260867","0.0931789942906146","0.06232805580157","0.0727277534346944","0.0771676558790421","0.0760390419114242","0.0922025667034334"
"Sigma.4.0","5.22363185477493","5.89619925889064","5.279390779042","4.28626690070253","5.13084345699832","4.02535563912354","5.49045682186612","4.39600473274216","3.83821962703171","4.95513607199642","4.03391404834614","4.08654162703773","4.33188640800368","5.58196203443246","4.62544203640858","3.81928399031311","4.38223146349524","4.25713454179682","4.76406491012657","3.9553897006364","3.67059033263852","2.8468045149412","3.54854804299497","3.83691779934395","3.48188281931971","3.40378383512074","3.1462157946429","3.26390426126949","3.13622915165936","4.12870456435777","3.43811915876565","3.20708080313301","3.7725960612577","4.12830362526699","3.90830658381112","3.43486462366198","3.25115198842748","3.73736947074766","2.97498723616556","3.14753758775633","3.06097013080162","2.59811708749642","3.09100825081899","3.00859218548216","3.68397599328065","3.10484530683939","3.43027352876552","3.16639770048425","2.66103441628442","2.95949156415162","3.329307934522","4.51278057133541","3.76867508814276","3.0847363193829","3.5332774930355","3.37730420614305","3.88462252594663","3.19215902929002","3.13472252754875","2.83173545257486","2.33134633350566","3.33061322915004","2.82139118538412","4.69499325853763","4.56166983984066","4.06170592439395","4.17730559960733","4.3438777864033","3.96831235982317","3.15742246371093","4.11367445444378","3.89452073044634","4.28174455668825","3.78109766124857","4.55749022258367","4.03530835577225","3.31546318773839","3.48048871698018","3.42194592531554","3.04998493764091","3.22567818717565","3.63839503065065","3.54508068894194","2.29863692742237","2.81413890549982","2.91761528808098","3.47838526582641","3.28155463785559","5.10511518744752","4.05560243392443"
"Connect.4.0","0.138242424287557","0.228356787042307","0.275950999548564","0.042573636096847","0.297016732004512","0.205936774395565","0.0335113894262917","0.199459942146061","0.121722889821783","0.162204933985104","0.197132838313013","0.19887352228263","0.134940844159013","0.281176286150031","0.126434950535538","0.22827118599408","0.283410376008777","0.121650127328971","0.189879516343166","0.282234340823531","0.0393933623750162","0.254489006967974","0.150050194953652","0.0911149971750084","0.321614197735726","0.406921796403454","0.413990934059517","0.301062785133918","0.173846283353016","0.148234240786031","0.217349239841918","0.321568454140304","0.402505175493668","0.273127720887758","0.0502842740362155","0.310269003784782","0.265014490980889","0.237669096722172","0.310319762514477","0.232573774762352","0.271609368740378","0.331369119126512","0.373114469732004","0.179831790312984","0.200624618031908","0.269533069315872","0.295504743033778","0.186110554320501","0.307440311285528","0.184806443757786","0.149704052895259","0.18778110926399","0","0.207675535599903","0.163396926676507","0.305879106218393","0.260835232755356","0.201220214512048","0.303717535986112","0.340448639001883","0.451429768955623","0.278125766017415","0.227424777854861","0.14546860030141","0.234140456029311","0.18749957418032","0.157363040894509","0.281110540657371","0.32267491277156","0.330297271133463","0.243849819169357","0.183957604320461","0.469888095282646","0.263406326697982","0.0257106059409996","0.119757173913017","0.229721540968922","0.334407090272258","0.260057226983257","0.283169856237574","0.186151469927961","0.109112202614637","0.198441071821284","0.34506331083084","0.123353204445089","0.420440073891232","0.339718560466128","0.274182356406828","0.360613514094315","0.230339171662854"
